day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
251,252,crossword-252,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
251,252,sudoku-252,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
251,252,connections-252,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
252,253,wordly-253,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
252,253,spelling-253,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
252,253,crossword-253,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
252,253,sudoku-253,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
252,253,connections-253,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
253,254,wordly-254,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
253,254,spelling-254,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
253,254,crossword-254,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
253,254,sudoku-254,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
253,254,connections-254,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
254,255,wordly-255,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
254,255,spelling-255,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
254,255,crossword-255,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
254,255,sudoku-255,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
254,255,connections-255,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
255,256,wordly-256,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
255,256,spelling-256,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
255,256,crossword-256,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
255,256,sudoku-256,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
255,256,connections-256,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
256,257,wordly-257,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
256,257,spelling-257,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
256,257,crossword-257,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
256,257,sudoku-257,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
256,257,connections-257,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
257,258,wordly-258,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
257,258,spelling-258,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
257,258,crossword-258,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
257,258,sudoku-258,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
257,258,connections-258,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
258,259,wordly-259,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
258,259,spelling-259,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
258,259,crossword-259,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
258,259,sudoku-259,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
258,259,connections-259,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
259,260,wordly-260,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
259,260,spelling-260,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
259,260,crossword-260,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
